protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,attributes,attribute_p1,attribute_p2
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24362.1_1441_[gene=proB]_[protein=Glutamate_5_kinase]_[protein_id=CBH24362.1]_[location=1634589..1635212],1440,0.5421411022572308,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,"M8lcl_FP565814.1_prot_CBH24370.1_1449_[gene=dehII]_[protein=Haloacid_dehalogenase,_type_II]_[protein_id=CBH24370.1]_[location=1647054..1647743]",1448,0.534736683989618,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24379.1_1458_[gene=metE]_[protein=5_methyltetrahydropteroyltriglutamate__homocysteine_methyltransferase]_[protein_id=CBH24379.1]_[location=1662908..1665217],1457,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24438.1_1518_[gene=aspC]_[protein=aspartate_aminotransferase]_[protein_id=CBH24438.1]_[location=1731667..1732860],1517,0.6962295044945522,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24450.1_1529_[gene=pyrB]_[protein=Aspartate_carbamoyltransferase_catalytic_chain]_[protein_id=CBH24450.1]_[location=complement(1746054..1747022)],1528,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24484.1_1563_[gene=metB]_[protein=Cystathionine_gamma_synthase]_[protein_id=CBH24484.1]_[location=complement(1781394..1782542)],1562,0.7410063430179618,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24548.1_1627_[gene=dapA]_[protein=Dihydrodipicolinate_synthase]_[protein_id=CBH24548.1]_[location=complement(1850584..1851522)],1626,0.6645671888198489,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24837.1_1916_[gene=ansA]_[protein=Asparaginase]_[protein_id=CBH24837.1]_[location=complement(2184253..2185341)],1915,0.5519842219273062,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24880.1_1958_[gene=dapG]_[protein=aspartate_kinase]_[protein_id=CBH24880.1]_[location=complement(2233794..2234801)],1957,0.7097062499521789,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24957.1_2036_[gene=purA]_[protein=Adenylosuccinate_synthetase]_[protein_id=CBH24957.1]_[location=complement(2337424..2338743)],2035,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH24967.1_2046_[gene=asd]_[protein=aspartate_semialdehyde_dehydrogenase]_[protein_id=CBH24967.1]_[location=complement(2349609..2350748)],2045,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH25013.1_2092_[gene=SRM_02092]_[protein=zinc_transporter]_[protein_id=CBH25013.1]_[location=complement(2404335..2404937)],2091,0.5413192473230564,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH25046.1_2125_[gene=nadB]_[protein=Quinolinate_synthetase_B]_[protein_id=CBH25046.1]_[location=complement(2440656..2442152)],2124,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH25163.1_2242_[gene=SRM_02242]_[protein=putative_phosphatase]_[protein_id=CBH25163.1]_[location=2586925..2588745],2241,0.5372066879887176,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH25251.1_2330_[gene=SRM_02330]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25251.1]_[location=complement(2689032..2689436)],2329,0.5339129645461198,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH25333.1_2412_[gene=SRM_02412]_[protein=conserved_hypothetical_protein]_[protein_id=CBH25333.1]_[location=2790274..2790429],2411,0.5335010351802515,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH25362.1_2441_[gene=argG]_[protein=Argininosuccinate_synthase]_[protein_id=CBH25362.1]_[location=2823622..2824863],2440,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH25464.1_2543_[gene=ilvE]_[protein=branched_chain_amino_acid_aminotransferase]_[protein_id=CBH25464.1]_[location=complement(2965551..2967251)],2542,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23788.1_867_[gene=metL]_[protein=Bifunctional_aspartokinase/homoserine_dehydrogenase_II]_[protein_id=CBH23788.1]_[location=complement(994511..996976)],866,M8lcl_FP565814.1_prot_CBH25504.1_2583_[gene=sufS]_[protein=Cysteine_desulfurase]_[protein_id=CBH25504.1]_[location=3017540..3018832],2582,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23789.1_868_[gene=punA]_[protein=Purine_nucleoside_phosphorylase_I]_[protein_id=CBH23789.1]_[location=complement(997085..997942)],867,M8lcl_FP565814.1_prot_CBH24265.1_1344_[gene=deoA]_[protein=Thymidine_phosphorylase]_[protein_id=CBH24265.1]_[location=1523449..1524816],1343,0.6032368132887338,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23797.1_876_[gene=SRM_00876]_[protein=hypothetical_protein]_[protein_id=CBH23797.1]_[location=complement(1004301..1004507)],875,M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,0.5793852930120829,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23799.1_878_[gene=phnD]_[protein=ABC_transporter,_periplasmic_binding_component]_[protein_id=CBH23799.1]_[location=complement(1005107..1006144)]",877,M8lcl_FP565814.1_prot_CBH24729.1_1808_[gene=mutS]_[protein=DNA_mismatch_repair_protein_MutS]_[protein_id=CBH24729.1]_[location=complement(2061112..2063823)],1807,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23815.1_894_[gene=dnaQ]_[protein=DNA_polymerase_III,_epsilon_chain]_[protein_id=CBH23815.1]_[location=1019130..1019765]",893,"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
"M8lcl_FP565814.1_prot_CBH23815.1_894_[gene=dnaQ]_[protein=DNA_polymerase_III,_epsilon_chain]_[protein_id=CBH23815.1]_[location=1019130..1019765]",893,M8lcl_FP565814.1_prot_CBH24757.1_1835_[gene=polA]_[protein=DNA_polymerase_I]_[protein_id=CBH24757.1]_[location=complement(2094769..2097618)],1834,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23817.1_896_[gene=hutH]_[protein=Phenylalanine_and_histidine_ammonia_lyase]_[protein_id=CBH23817.1]_[location=1020623..1022176],895,M8lcl_FP565814.1_prot_CBH25272.1_2351_[gene=hisD]_[protein=Histidinol_dehydrogenase]_[protein_id=CBH25272.1]_[location=2710469..2711935],2350,0.6006047900431027,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23822.1_901_[gene=hutH]_[protein=Phenylalanine_and_histidine_ammonia_lyase]_[protein_id=CBH23822.1]_[location=1027115..1028635],900,M8lcl_FP565814.1_prot_CBH25272.1_2351_[gene=hisD]_[protein=Histidinol_dehydrogenase]_[protein_id=CBH25272.1]_[location=2710469..2711935],2350,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23824.1_903_[gene=SRM_00903]_[protein=Multidrug_resistance_protein_containing_Acriflavin_resistance_domain]_[protein_id=CBH23824.1]_[location=1031699..1034845],902,M8lcl_FP565814.1_prot_CBH24289.1_1368_[gene=mdtA]_[protein=Multidrug_transporter_mdtA]_[protein_id=CBH24289.1]_[location=complement(1553753..1555114)],1367,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,BOTH
M8lcl_FP565814.1_prot_CBH23824.1_903_[gene=SRM_00903]_[protein=Multidrug_resistance_protein_containing_Acriflavin_resistance_domain]_[protein_id=CBH23824.1]_[location=1031699..1034845],902,"M8lcl_FP565814.1_prot_CBH24521.1_1600_[gene=SRM_01600]_[protein=Conserved_hypothetical_protein,_outer_membrane_efflux]_[protein_id=CBH24521.1]_[location=complement(1823503..1824999)]",1599,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23824.1_903_[gene=SRM_00903]_[protein=Multidrug_resistance_protein_containing_Acriflavin_resistance_domain]_[protein_id=CBH23824.1]_[location=1031699..1034845],902,M8lcl_FP565814.1_prot_CBH24850.1_1929_[gene=SRM_01929]_[protein=ABC_transporter_permease]_[protein_id=CBH24850.1]_[location=2200778..2202151],1928,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,DAY
M8lcl_FP565814.1_prot_CBH23824.1_903_[gene=SRM_00903]_[protein=Multidrug_resistance_protein_containing_Acriflavin_resistance_domain]_[protein_id=CBH23824.1]_[location=1031699..1034845],902,M8lcl_FP565814.1_prot_CBH25987.1_3066_[gene=tolC]_[protein=outer_membrane_efflux_protein]_[protein_id=CBH25987.1]_[location=complement(3595808..3597220)],3065,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",BOTH,NIGHT
M8lcl_FP565814.1_prot_CBH23833.1_912_[gene=fabG]_[protein=3_oxoacyl_[acyl_carrier_protein]_reductase]_[protein_id=CBH23833.1]_[location=1041034..1041807],911,M8lcl_FP565814.1_prot_CBH25870.1_2949_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25870.1]_[location=3458888..3460402],2948,0.7094331447534457,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23833.1_912_[gene=fabG]_[protein=3_oxoacyl_[acyl_carrier_protein]_reductase]_[protein_id=CBH23833.1]_[location=1041034..1041807],911,M8lcl_FP565814.1_prot_CBH25885.1_2964_[gene=fabF]_[protein=3_oxoacyl_[acyl_carrier_protein]_synthase_II]_[protein_id=CBH25885.1]_[location=complement(3478907..3480166)],2963,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23843.1_922_[gene=hemN]_[protein=oxygen_independent_coproporphyrinogen_III_oxidase]_[protein_id=CBH23843.1]_[location=1050323..1051705],921,"M8lcl_FP565814.1_prot_CBH23945.1_1024_[gene=SRM_01024]_[protein=amine_oxidase,_flavin_containing_superfamily]_[protein_id=CBH23945.1]_[location=complement(1167090..1168454)]",1023,0.5065699424625887,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23843.1_922_[gene=hemN]_[protein=oxygen_independent_coproporphyrinogen_III_oxidase]_[protein_id=CBH23843.1]_[location=1050323..1051705],921,M8lcl_FP565814.1_prot_CBH24325.1_1404_[gene=hemG]_[protein=Protoporphyrinogen_oxidase]_[protein_id=CBH24325.1]_[location=complement(1593534..1594919)],1403,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23843.1_922_[gene=hemN]_[protein=oxygen_independent_coproporphyrinogen_III_oxidase]_[protein_id=CBH23843.1]_[location=1050323..1051705],921,M8lcl_FP565814.1_prot_CBH24509.1_1588_[gene=hemN]_[protein=Oxygen_independent_coproporphyrinogen_III_oxidase]_[protein_id=CBH24509.1]_[location=complement(1806572..1807693)],1587,0.6231690153910506,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23843.1_922_[gene=hemN]_[protein=oxygen_independent_coproporphyrinogen_III_oxidase]_[protein_id=CBH23843.1]_[location=1050323..1051705],921,M8lcl_FP565814.1_prot_CBH24829.1_1908_[gene=hemE]_[protein=Uroporphyrinogen_decarboxylase]_[protein_id=CBH24829.1]_[location=complement(2176710..2177774)],1907,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23843.1_922_[gene=hemN]_[protein=oxygen_independent_coproporphyrinogen_III_oxidase]_[protein_id=CBH23843.1]_[location=1050323..1051705],921,"M8lcl_FP565814.1_prot_CBH24876.1_1955_[gene=hemF]_[protein=Coproporphyrinogen_III_oxidase,_aerobic]_[protein_id=CBH24876.1]_[location=complement(2230858..2231841)]",1954,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
"M8lcl_FP565814.1_prot_CBH23855.1_934_[gene=SRM_00934]_[protein=conserved_hypothetical_protein,_membrane]_[protein_id=CBH23855.1]_[location=complement(1063342..1064160)]",933,M8lcl_FP565814.1_prot_CBH24029.1_1108_[gene=atpA]_[protein=ATP_synthase_alpha_chain]_[protein_id=CBH24029.1]_[location=1268527..1270182],1107,0.6268689497425688,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH23855.1_934_[gene=SRM_00934]_[protein=conserved_hypothetical_protein,_membrane]_[protein_id=CBH23855.1]_[location=complement(1063342..1064160)]",933,M8lcl_FP565814.1_prot_CBH25568.1_2647_[gene=atpD]_[protein=ATP_synthase_beta_chain]_[protein_id=CBH25568.1]_[location=3105382..3106884],2646,0.5910195700104234,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23862.1_941_[gene=guaA]_[protein=GMP_synthase_[glutamine_hydrolyzing]]_[protein_id=CBH23862.1]_[location=complement(1069990..1070844)],940,M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH23862.1_941_[gene=guaA]_[protein=GMP_synthase_[glutamine_hydrolyzing]]_[protein_id=CBH23862.1]_[location=complement(1069990..1070844)],940,M8lcl_FP565814.1_prot_CBH25213.1_2292_[gene=guaA]_[protein=GMP_synthase_[glutamine_hydrolyzing]]_[protein_id=CBH25213.1]_[location=complement(2648716..2650296)],2291,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH23865.1_944_[gene=SRM_00944]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23865.1]_[location=complement(1072695..1073021)],943,"M8lcl_FP565814.1_prot_CBH24319.1_1398_[gene=SRM_01398]_[protein=3_hydroxyacyl_CoA_dehydrogenase,_C_terminal_domain_family]_[protein_id=CBH24319.1]_[location=1584239..1586647]",1397,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23865.1_944_[gene=SRM_00944]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23865.1]_[location=complement(1072695..1073021)],943,M8lcl_FP565814.1_prot_CBH24322.1_1401_[gene=fadE]_[protein=acyl_coenzyme_A_dehydrogenase]_[protein_id=CBH24322.1]_[location=1589143..1591773],1400,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23865.1_944_[gene=SRM_00944]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23865.1]_[location=complement(1072695..1073021)],943,M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,0.5233184138559369,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23865.1_944_[gene=SRM_00944]_[protein=conserved_hypothetical_protein]_[protein_id=CBH23865.1]_[location=complement(1072695..1073021)],943,M8lcl_FP565814.1_prot_CBH24950.1_2029_[gene=acs]_[protein=acetyl_coenzyme_A_synthetase]_[protein_id=CBH24950.1]_[location=2329328..2331307],2028,0.6821658955765493,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24065.1_1144_[gene=SRM_01144]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24065.1]_[location=complement(1314492..1314962)],1143,0.7184622676617924,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24076.1_1155_[gene=pssA]_[protein=CDP_diacylglycerol__serine_O_phosphatidyltransferase]_[protein_id=CBH24076.1]_[location=1325936..1326811],1154,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24367.1_1446_[gene=gcvP]_[protein=Glycine_dehydrogenase_[decarboxylating]]_[protein_id=CBH24367.1]_[location=complement(1640638..1643550)],1445,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24380.1_1459_[gene=ilvA]_[protein=Threonine_dehydratase_biosynthetic]_[protein_id=CBH24380.1]_[location=complement(1665426..1666520)],1458,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24536.1_1615_[gene=ltaE]_[protein=Threonine_aldolase]_[protein_id=CBH24536.1]_[location=complement(1841284..1842330)],1614,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24738.1_1817_[gene=gcvT]_[protein=Aminomethyltransferase]_[protein_id=CBH24738.1]_[location=2074719..2075843],1816,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24761.1_1840_[gene=purN]_[protein=phosphoribosylglycinamide_formyltransferase]_[protein_id=CBH24761.1]_[location=2101972..2102697],1839,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24762.1_1841_[gene=purH]_[protein=Bifunctional_purine_biosynthesis_protein_purH]_[protein_id=CBH24762.1]_[location=2102717..2104303],1840,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24795.1_1874_[gene=trpB2]_[protein=Tryptophan_synthase_beta_chain]_[protein_id=CBH24795.1]_[location=2137649..2138887],1873,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24796.1_1875_[gene=trpA]_[protein=Tryptophan_synthase_alpha_chain]_[protein_id=CBH24796.1]_[location=2138940..2139779],1874,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,BOTH
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH24968.1_2047_[gene=folD]_[protein=FolD_bifunctional_protein]_[protein_id=CBH24968.1]_[location=2350930..2351823],2046,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH25013.1_2092_[gene=SRM_02092]_[protein=zinc_transporter]_[protein_id=CBH25013.1]_[location=complement(2404335..2404937)],2091,0.7234571047742248,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH25214.1_2293_[gene=gcvH]_[protein=glycine_cleavage_system_H_protein]_[protein_id=CBH25214.1]_[location=complement(2650414..2650788)],2292,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,"M8lcl_FP565814.1_prot_CBH25234.1_2313_[gene=metF]_[protein=5,10_methylenetetrahydrofolate_reductase]_[protein_id=CBH25234.1]_[location=complement(2668584..2669543)]",2312,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH25313.1_2392_[gene=fmt]_[protein=methionyl_tRNA_formyltransferase]_[protein_id=CBH25313.1]_[location=complement(2764134..2765057)],2391,0.7495744634507541,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
M8lcl_FP565814.1_prot_CBH23875.1_954_[gene=glyA]_[protein=Serine_hydroxymethyltransferase]_[protein_id=CBH23875.1]_[location=1081013..1082311],953,M8lcl_FP565814.1_prot_CBH25319.1_2398_[gene=SRM_02398]_[protein=hypothetical_protein]_[protein_id=CBH25319.1]_[location=complement(2771148..2771267)],2397,0.713412952738405,"['DAY', 'NIGHT', 'BOTH']",DAY,DAY
