protein_1,protein_1_idx,protein_2,protein_2_idx,confidence,attributes,attribute_p1,attribute_p2
M8lcl_FP565814.1_prot_CBH24076.1_1155_[gene=pssA]_[protein=CDP_diacylglycerol__serine_O_phosphatidyltransferase]_[protein_id=CBH24076.1]_[location=1325936..1326811],1154,M8lcl_FP565814.1_prot_CBH24380.1_1459_[gene=ilvA]_[protein=Threonine_dehydratase_biosynthetic]_[protein_id=CBH24380.1]_[location=complement(1665426..1666520)],1458,0.5494825258462128,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24076.1_1155_[gene=pssA]_[protein=CDP_diacylglycerol__serine_O_phosphatidyltransferase]_[protein_id=CBH24076.1]_[location=1325936..1326811],1154,M8lcl_FP565814.1_prot_CBH24795.1_1874_[gene=trpB2]_[protein=Tryptophan_synthase_beta_chain]_[protein_id=CBH24795.1]_[location=2137649..2138887],1873,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24076.1_1155_[gene=pssA]_[protein=CDP_diacylglycerol__serine_O_phosphatidyltransferase]_[protein_id=CBH24076.1]_[location=1325936..1326811],1154,M8lcl_FP565814.1_prot_CBH24796.1_1875_[gene=trpA]_[protein=Tryptophan_synthase_alpha_chain]_[protein_id=CBH24796.1]_[location=2138940..2139779],1874,0.5008928158589931,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24077.1_1156_[gene=purL]_[protein=Phosphoribosylformylglycinamidine_(FGAM)_synthase]_[protein_id=CBH24077.1]_[location=1326867..1327145],1155,M8lcl_FP565814.1_prot_CBH25794.1_2873_[gene=purL]_[protein=Phosphoribosylformylglycinamidine_synthase]_[protein_id=CBH25794.1]_[location=3362511..3365312],2872,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24081.1_1160_[gene=SRM_01160]_[protein=Conserved_hypothetical_protein]_[protein_id=CBH24081.1]_[location=complement(1329784..1329996)],1159,M8lcl_FP565814.1_prot_CBH25239.1_2318_[gene=ctaD]_[protein=cytochrome_c_oxidase_subunit_I]_[protein_id=CBH25239.1]_[location=complement(2671978..2673852)],2317,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
M8lcl_FP565814.1_prot_CBH24083.1_1162_[gene=dapD]_[protein=Tetrahydrodipicolinate_N_succinyltransferase]_[protein_id=CBH24083.1]_[location=complement(1330538..1331503)],1161,M8lcl_FP565814.1_prot_CBH24200.1_1279_[gene=dapB]_[protein=Dihydrodipicolinate_reductase]_[protein_id=CBH24200.1]_[location=complement(1447857..1448597)],1278,0.5599935466667003,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24089.1_1168_[gene=guaA]_[protein=GMP_synthase]_[protein_id=CBH24089.1]_[location=complement(1337755..1338492)],1167,M8lcl_FP565814.1_prot_CBH24615.1_1694_[gene=guaB]_[protein=Inosine_5'_monophosphate_dehydrogenase]_[protein_id=CBH24615.1]_[location=1925859..1927385],1693,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24089.1_1168_[gene=guaA]_[protein=GMP_synthase]_[protein_id=CBH24089.1]_[location=complement(1337755..1338492)],1167,M8lcl_FP565814.1_prot_CBH25213.1_2292_[gene=guaA]_[protein=GMP_synthase_[glutamine_hydrolyzing]]_[protein_id=CBH25213.1]_[location=complement(2648716..2650296)],2291,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
"M8lcl_FP565814.1_prot_CBH24092.1_1171_[gene=SRM_01171]_[protein=Conserved_hypothetical_protein,_secreted]_[protein_id=CBH24092.1]_[location=1342031..1342354]",1170,M8lcl_FP565814.1_prot_CBH25401.1_2480_[gene=susB]_[protein=alpha_glucosidase]_[protein_id=CBH25401.1]_[location=complement(2871828..2873984)],2479,0.6114132152168835,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,M8lcl_FP565814.1_prot_CBH24122.1_1201_[gene=SRM_01201]_[protein=hypothetical_protein]_[protein_id=CBH24122.1]_[location=1380669..1381118],1200,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,M8lcl_FP565814.1_prot_CBH24194.1_1273_[gene=ndk]_[protein=Nucleoside_diphosphate_kinase]_[protein_id=CBH24194.1]_[location=1442747..1443175],1272,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,M8lcl_FP565814.1_prot_CBH24235.1_1314_[gene=SRM_01314]_[protein=Conserved_hypothetical_protein]_[protein_id=CBH24235.1]_[location=1485882..1486289],1313,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,M8lcl_FP565814.1_prot_CBH24554.1_1633_[gene=dnaQ]_[protein=DNA_polymerase_III_epsilon_subunit]_[protein_id=CBH24554.1]_[location=1855762..1857453],1632,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NIGHT
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,M8lcl_FP565814.1_prot_CBH24757.1_1835_[gene=polA]_[protein=DNA_polymerase_I]_[protein_id=CBH24757.1]_[location=complement(2094769..2097618)],1834,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,M8lcl_FP565814.1_prot_CBH24919.1_1998_[gene=SRM_01998]_[protein=Malic_oxidoreductase]_[protein_id=CBH24919.1]_[location=complement(2283474..2284895)],1997,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,"M8lcl_FP565814.1_prot_CBH25616.1_2695_[gene=SRM_02695]_[protein=conserved_hypothetical_protein,_membrane]_[protein_id=CBH25616.1]_[location=complement(3159108..3160616)]",2694,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
"M8lcl_FP565814.1_prot_CBH24094.1_1173_[gene=dnaE2]_[protein=DNA_polymerase_III,_alpha_subunit]_[protein_id=CBH24094.1]_[location=complement(1342632..1346132)]",1172,M8lcl_FP565814.1_prot_CBH25697.1_2776_[gene=dnaX]_[protein=DNA_polymerase_III_subunit_tau]_[protein_id=CBH25697.1]_[location=complement(3264006..3266285)],2775,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH24095.1_1174_[gene=xylA]_[protein=Xylose_isomerase]_[protein_id=CBH24095.1]_[location=complement(1346404..1347546)],1173,M8lcl_FP565814.1_prot_CBH24096.1_1175_[gene=glpK]_[protein=Glycerol_kinase]_[protein_id=CBH24096.1]_[location=complement(1347549..1349165)],1174,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24106.1_1185_[gene=cysA]_[protein=thiosulfate_sulfurtransferase]_[protein_id=CBH24106.1]_[location=1360270..1361130],1184,M8lcl_FP565814.1_prot_CBH24263.1_1342_[gene=cysA]_[protein=Putative_cystathionine_gamma_lyase]_[protein_id=CBH24263.1]_[location=complement(1521427..1522653)],1341,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24106.1_1185_[gene=cysA]_[protein=thiosulfate_sulfurtransferase]_[protein_id=CBH24106.1]_[location=1360270..1361130],1184,M8lcl_FP565814.1_prot_CBH24987.1_2066_[gene=iscS]_[protein=cysteine_desulfurase]_[protein_id=CBH24987.1]_[location=complement(2371789..2372958)],2065,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24106.1_1185_[gene=cysA]_[protein=thiosulfate_sulfurtransferase]_[protein_id=CBH24106.1]_[location=1360270..1361130],1184,M8lcl_FP565814.1_prot_CBH25175.1_2254_[gene=cysK]_[protein=cysteine_synthase_A]_[protein_id=CBH25175.1]_[location=2602793..2603746],2253,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24106.1_1185_[gene=cysA]_[protein=thiosulfate_sulfurtransferase]_[protein_id=CBH24106.1]_[location=1360270..1361130],1184,M8lcl_FP565814.1_prot_CBH25178.1_2257_[gene=moeB]_[protein=Molybdopterin_biosynthesis_protein_moeB]_[protein_id=CBH25178.1]_[location=2604863..2606080],2256,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24106.1_1185_[gene=cysA]_[protein=thiosulfate_sulfurtransferase]_[protein_id=CBH24106.1]_[location=1360270..1361130],1184,M8lcl_FP565814.1_prot_CBH25504.1_2583_[gene=sufS]_[protein=Cysteine_desulfurase]_[protein_id=CBH25504.1]_[location=3017540..3018832],2582,0.6408805307062507,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24122.1_1201_[gene=SRM_01201]_[protein=hypothetical_protein]_[protein_id=CBH24122.1]_[location=1380669..1381118],1200,M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,0.5700086082924811,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH24122.1_1201_[gene=SRM_01201]_[protein=hypothetical_protein]_[protein_id=CBH24122.1]_[location=1380669..1381118],1200,M8lcl_FP565814.1_prot_CBH24757.1_1835_[gene=polA]_[protein=DNA_polymerase_I]_[protein_id=CBH24757.1]_[location=complement(2094769..2097618)],1834,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24122.1_1201_[gene=SRM_01201]_[protein=hypothetical_protein]_[protein_id=CBH24122.1]_[location=1380669..1381118],1200,M8lcl_FP565814.1_prot_CBH25697.1_2776_[gene=dnaX]_[protein=DNA_polymerase_III_subunit_tau]_[protein_id=CBH25697.1]_[location=complement(3264006..3266285)],2775,0.5121127587828067,"['DAY', 'NIGHT', 'NONE']",NIGHT,NONE
M8lcl_FP565814.1_prot_CBH24123.1_1202_[gene=SRM_01202]_[protein=Dhh_family/dhha1_domain_protein]_[protein_id=CBH24123.1]_[location=1381319..1382527],1201,"M8lcl_FP565814.1_prot_CBH24441.1_1520_[gene=hal2]_[protein=3'(2'),5'_bisphosphate_nucleotidase]_[protein_id=CBH24441.1]_[location=complement(1733775..1734776)]",1519,0.5817802941725594,"['DAY', 'NIGHT', 'NONE']",NIGHT,DAY
M8lcl_FP565814.1_prot_CBH24124.1_1203_[gene=pdxA]_[protein=4_hydroxythreonine_4_phosphate_dehydrogenase]_[protein_id=CBH24124.1]_[location=1382597..1383805],1202,M8lcl_FP565814.1_prot_CBH25354.1_2433_[gene=serC]_[protein=Phosphoserine_aminotransferase]_[protein_id=CBH25354.1]_[location=complement(2815935..2817044)],2432,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24124.1_1203_[gene=pdxA]_[protein=4_hydroxythreonine_4_phosphate_dehydrogenase]_[protein_id=CBH24124.1]_[location=1382597..1383805],1202,M8lcl_FP565814.1_prot_CBH25518.1_2597_[gene=thrC]_[protein=threonine_synthase]_[protein_id=CBH25518.1]_[location=complement(3033534..3034874)],2596,0.5288458809360411,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24132.1_1211_[gene=hemB]_[protein=Delta_aminolevulinic_acid_dehydratase]_[protein_id=CBH24132.1]_[location=complement(1389922..1390944)],1210,M8lcl_FP565814.1_prot_CBH24673.1_1752_[gene=hemC]_[protein=Porphobilinogen_deaminase]_[protein_id=CBH24673.1]_[location=complement(2001711..2002682)],1751,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24132.1_1211_[gene=hemB]_[protein=Delta_aminolevulinic_acid_dehydratase]_[protein_id=CBH24132.1]_[location=complement(1389922..1390944)],1210,"M8lcl_FP565814.1_prot_CBH24873.1_1952_[gene=hemL]_[protein=Glutamate_1_semialdehyde_2,1_aminomutase]_[protein_id=CBH24873.1]_[location=complement(2227359..2228675)]",1951,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NIGHT
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH24272.1_1351_[gene=gltB]_[protein=Ferredoxin_dependent_glutamate_synthase_1]_[protein_id=CBH24272.1]_[location=1530400..1534974],1350,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH24367.1_1446_[gene=gcvP]_[protein=Glycine_dehydrogenase_[decarboxylating]]_[protein_id=CBH24367.1]_[location=complement(1640638..1643550)],1445,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH24479.1_1558_[gene=glmS]_[protein=glucosamine__fructose_6_phosphate_aminotransferase_(isomerizing)]_[protein_id=CBH24479.1]_[location=1776368..1778206],1557,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH24638.1_1717_[gene=pruA]_[protein=1_pyrroline_5_carboxylate_dehydrogenase]_[protein_id=CBH24638.1]_[location=1949955..1951643],1716,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH24724.1_1803_[gene=pdhD]_[protein=Dihydrolipoyl_dehydrogenase]_[protein_id=CBH24724.1]_[location=2056675..2058144],1802,0.6796847045497459,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH24915.1_1994_[gene=aldHT]_[protein=Aldehyde_dehydrogenase]_[protein_id=CBH24915.1]_[location=2280136..2281623],1993,0.6908038846034213,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH24929.1_2008_[gene=gltX]_[protein=glutamyl_tRNA_synthetase]_[protein_id=CBH24929.1]_[location=complement(2298394..2299950)],2007,0.6227593083970971,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH25403.1_2482_[gene=gdhA]_[protein=Glutamate_dehydrogenase]_[protein_id=CBH25403.1]_[location=complement(2875204..2876664)],2481,0.6768184747673606,"['DAY', 'NIGHT', 'NONE']",DAY,NONE
M8lcl_FP565814.1_prot_CBH24144.1_1223_[gene=SRM_01223]_[protein=conserved_hypothetical_protein]_[protein_id=CBH24144.1]_[location=1400812..1401168],1222,M8lcl_FP565814.1_prot_CBH25798.1_2877_[gene=ggt]_[protein=Gamma_glutamyltranspeptidase_[Precursor]]_[protein_id=CBH25798.1]_[location=3367914..3370007],2876,0.679196755429559,"['DAY', 'NIGHT', 'NONE']",DAY,DAY
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24182.1_1261_[gene=rpoA]_[protein=DNA_directed_RNA_polymerase_alpha_chain]_[protein_id=CBH24182.1]_[location=1430981..1431967],1260,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,"M8lcl_FP565814.1_prot_CBH24184.1_1263_[gene=spoT]_[protein=Guanosine_3',5'_bis(diphosphate)_3'_pyrophosphohydrolase]_[protein_id=CBH24184.1]_[location=1432843..1435083]",1262,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24194.1_1273_[gene=ndk]_[protein=Nucleoside_diphosphate_kinase]_[protein_id=CBH24194.1]_[location=1442747..1443175],1272,0.6957573462805721,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24270.1_1349_[gene=moaC]_[protein=Molybdenum_cofactor_biosynthesis_protein_C]_[protein_id=CBH24270.1]_[location=complement(1527883..1528395)],1348,0.6729401528307059,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24338.1_1417_[gene=deoC]_[protein=Deoxyribose_phosphate_aldolase]_[protein_id=CBH24338.1]_[location=1606598..1607515],1416,0.5139425997195202,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24554.1_1633_[gene=dnaQ]_[protein=DNA_polymerase_III_epsilon_subunit]_[protein_id=CBH24554.1]_[location=1855762..1857453],1632,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24591.1_1670_[gene=citB]_[protein=Aconitate_hydratase]_[protein_id=CBH24591.1]_[location=1904542..1906518],1669,0.6817567453324066,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24631.1_1710_[gene=SRM_01710]_[protein=riboflavin_specific_deaminase/GTP_cyclohydrolase_II]_[protein_id=CBH24631.1]_[location=complement(1942145..1943524)],1709,0.686600085959257,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24757.1_1835_[gene=polA]_[protein=DNA_polymerase_I]_[protein_id=CBH24757.1]_[location=complement(2094769..2097618)],1834,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24891.1_1970_[gene=rpoC]_[protein=DNA_directed_RNA_polymerase_beta'_chain]_[protein_id=CBH24891.1]_[location=complement(2246364..2250710)],1969,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24892.1_1971_[gene=rpoB]_[protein=DNA_directed_RNA_polymerase_beta_chain]_[protein_id=CBH24892.1]_[location=complement(2250822..2254829)],1970,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24906.1_1985_[gene=pnpA]_[protein=polyribonucleotide_nucleotidyltransferase]_[protein_id=CBH24906.1]_[location=complement(2267574..2269811)],1984,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH24965.1_2044_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_(ATP)]_[protein_id=CBH24965.1]_[location=2346862..2348499],2043,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25004.1_2083_[gene=adk]_[protein=Adenylate_kinase]_[protein_id=CBH25004.1]_[location=complement(2395249..2395887)],2082,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,DAY
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25038.1_2117_[gene=fbaB]_[protein=fructose_bisphosphate_aldolase_class_I]_[protein_id=CBH25038.1]_[location=2429450..2430532],2116,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25076.1_2155_[gene=tal]_[protein=Transaldolase]_[protein_id=CBH25076.1]_[location=2478946..2479656],2154,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,"M8lcl_FP565814.1_prot_CBH25107.1_2186_[gene=pdhB]_[protein=pyruvate_dehydrogenase_complex,_E1_component]_[protein_id=CBH25107.1]_[location=complement(2516361..2517344)]",2185,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25108.1_2187_[gene=pdhA]_[protein=Pyruvate_dehydrogenase_E1_component_alpha_subunit]_[protein_id=CBH25108.1]_[location=complement(2517440..2518852)],2186,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25287.1_2366_[gene=ilvB]_[protein=Acetolactate_synthase]_[protein_id=CBH25287.1]_[location=2730548..2732338],2365,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25291.1_2370_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25291.1]_[location=2735564..2737204],2369,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25292.1_2371_[gene=leuC]_[protein=3_isopropylmalate_dehydratase_large_subunit]_[protein_id=CBH25292.1]_[location=2737337..2738755],2370,0.6802967421305187,"['DAY', 'NIGHT', 'NONE']",NONE,NONE
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25296.1_2375_[gene=leuA]_[protein=2_isopropylmalate_synthase]_[protein_id=CBH25296.1]_[location=2741793..2743484],2374,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
M8lcl_FP565814.1_prot_CBH24148.1_1227_[gene=pyk]_[protein=Pyruvate_kinase]_[protein_id=CBH24148.1]_[location=1404402..1405832],1226,M8lcl_FP565814.1_prot_CBH25514.1_2593_[gene=pckA]_[protein=Phosphoenolpyruvate_carboxykinase_[ATP]]_[protein_id=CBH25514.1]_[location=3027819..3029411],2592,0.7022748179127344,"['DAY', 'NIGHT', 'NONE']",NONE,NIGHT
